Step,Follower_1_Error,Follower_2_Error,Follower_3_Error,Follower_4_Error
1,143.3857201322991,213.2999020088164,292.8299595427819,408.6114245307217
2,103.95421829305238,175.82615302304964,275.2294386359265,365.90827859512655
3,25.013739235903262,127.49584755330658,298.1360092848966,255.70441002692894
4,116.11651307256979,81.46808487937965,141.4768324559229,155.5607676066805
5,125.0616319640552,93.66686529459496,126.40054564752343,181.9866370796848
6,126.87595181304422,97.10909023671594,124.03232978447029,189.08529979653974
7,126.93470636599224,97.71961640485262,122.79470328454062,190.79437186778102
8,126.72478390619588,97.14250751818201,120.83412679658072,190.50660147890818
9,126.82588649327981,97.55602452021223,120.03319364044,191.62702114402012
10,126.01790680665738,97.05817499064136,121.31763771114805,190.4946404308968
11,125.35327906816383,95.94481930083248,120.4831681700736,188.88896760662797
12,124.99408043193193,94.84766296488759,117.89344668624761,187.89866966870702
13,125.31999173289972,97.42867955694398,121.38899180265224,191.61381435366508
14,123.56732934696879,93.35498394045553,118.05998780745377,185.44785738390948
15,122.79166035825455,91.72991484523725,116.52297334306478,183.16387557367403
16,122.53593912557649,92.5662103551328,118.45939785571807,184.12385931125195
17,122.01435848669699,92.21198088759982,118.42861163819688,183.6049023469704
18,122.16687761657542,92.01469551506241,115.553340530743,184.2210451859435
19,120.85361276312702,90.1370752762214,115.99111994231212,180.90254783428577
20,120.35913797452012,89.40342558631781,114.2980026768798,180.2767108189796
21,119.4728043908969,88.13297923770467,114.46170179046749,178.06414207465
22,118.79283619312967,87.19658512644214,113.89938569968803,176.68836000876635
23,119.25862818291668,88.15223544138775,111.84979833765806,179.0454365146005
24,118.5029460257366,87.5384583842878,113.08975565835291,177.6362790194547
25,117.37389562029995,86.2297690813381,113.96330429124046,175.1365750622095
26,117.96436734690023,86.82508198830897,110.68565074803637,177.20170122718807
27,116.13641017713016,83.21896690445003,109.43442279869802,171.4783528798794
28,116.76506274190527,84.58240888067891,107.9908411018361,174.24065238696357
29,115.49102507263721,83.18468499043485,110.20402365203857,171.14655352238174
30,115.14058637550566,83.53759206150684,110.22314444682445,171.71978026922562
31,115.18062072342289,85.20584955873865,112.51945943116161,173.91821645921178
32,114.53308447505792,82.00094204008147,105.84641722422035,170.3741079784736
33,112.30563979088453,78.06141314936141,106.36673880210505,163.5821727979717
34,113.19150912273702,80.22058453607339,105.06062211109587,167.46748792687197
35,112.40885669154275,78.3638484192075,102.6571624732731,165.0505994646052
36,111.1013054363796,75.67316057000637,101.16481142450554,161.03227925261655
37,110.35789469489495,74.64458447131956,100.01931042742497,159.499180130619
38,109.53458593926048,72.42478905891242,96.55342563770927,156.9422666970873
39,109.12058282263312,71.74587412114786,95.97568463054942,155.90312221330265
40,109.5076310044975,73.73308617705058,97.45188246418451,158.2031464031399
41,108.52296317033111,72.3349323164463,97.41800185491465,155.6452951344911
42,108.44764651766141,72.01186153943472,95.62593697517963,155.53711142366248
43,107.15877422990852,69.40106090900855,94.73970042393019,151.48209900804798
44,107.98768332131547,71.43030607587819,93.14966485822102,154.81675896556146
45,107.24777155540295,71.40536603451501,95.99414775682246,153.4662301497302
46,106.84929610547593,70.26565853788566,92.52957148891106,152.26247479100087
47,106.39708682806086,69.59806989696686,91.48212795384828,151.1192200907717
48,105.3330721163471,67.40047007785667,90.55731862508226,147.61487820646914
49,105.63770446037552,68.79112140925565,90.86399000218212,149.26892326801067
50,104.99141549146938,67.91053857394834,90.40099948099049,147.45514295341243
51,105.18114371859122,68.72165032747444,89.78648731142833,148.43887140445233
52,103.76903016385663,66.07369631303534,89.99500627211087,143.71209513606914
53,104.72279896440806,68.44425058057908,88.68776109571283,147.3445611125971
54,103.55177216816894,66.38325325752977,88.88010998087206,143.46728601229026
