Step,Follower_1_Error,Follower_2_Error,Follower_3_Error,Follower_4_Error
1,104.43063118649665,115.78435644874455,136.21092998222568,226.729490780819
2,109.03864488796154,59.257080567232876,214.73102618710138,356.1687258850942
3,37.921415681897564,23.490277106054265,131.67699857966755,250.68895097291502
4,54.134100962725185,106.54660866499874,72.10351501867562,90.45758544816597
5,67.6131402653664,120.22272885178697,83.48511838236168,65.51845693632626
6,71.42794696242362,123.91831246872637,88.32407741496338,59.114037986230294
7,71.51882103742285,123.78681077242302,89.465759132776,59.74645337626101
8,71.2161738940811,123.06267632782793,90.22659331300365,57.758662895334965
9,69.61268058094137,120.67123162012041,89.64075162852986,56.96014247831204
10,68.60507825975348,118.85868204865662,89.73169332907639,56.60701799103176
11,67.19465639839407,116.67835063246804,89.05807971960284,55.426984945519585
12,65.22458232523348,113.98724383351875,87.51862584699536,54.07721173350951
13,64.78381814261841,112.8795941135438,88.0061542040123,53.189435885473785
14,64.16140922100895,111.62693996114545,88.30664804661102,52.50190466002904
15,62.71471894536679,109.6179372612704,87.30288719368329,51.43588414731109
16,61.59245258045228,107.43381803576958,87.37379636689855,50.69339479599718
17,59.72438082418854,104.68903948900751,86.12206388320534,49.662190765395216
18,59.10312009185177,103.13175006889655,86.49417035769991,49.59337846996892
19,57.80399176594723,100.70731609061843,86.21467107208245,48.72509893748543
20,56.56337016324467,98.7051203407313,85.50561973759359,46.43192385927554
21,55.05914615436392,96.16207486498081,84.82384975309687,44.70900593914771
22,54.34117019491502,94.00860901147242,85.19289331223314,43.31870402055368
23,52.32177767155054,89.53830466268506,82.73210193848546,42.26429691513072
24,52.230655356123016,88.85343157677515,83.19281162066063,41.430796093856685
25,51.05147558258219,86.73550268391355,81.22667518687062,40.82474940383999
26,49.975286623814654,84.3712418621909,79.60093020388388,39.37959158191895
27,48.86246768829923,82.40882806332907,78.00416637327913,37.04607671309554
28,49.00316788555951,81.10693539177298,78.47857586489624,38.69768715606522
29,48.308399124949425,79.3306787401543,77.52573049296832,36.333449895101275
30,47.072531488997605,76.05317792628026,74.95046746614301,35.16566074902961
31,45.50193984883506,73.57748889146376,71.72950372031872,32.74356730333675
32,44.62638672401648,70.9391555394586,69.12342651730407,30.14378271960759
33,44.40342255127044,68.66727699904791,66.73427405043473,28.450907506601094
34,44.50869167907883,65.96948531659652,65.83319749454641,28.373380912295293
35,44.231062821245175,63.41993949071918,63.575613155449524,27.504265557594486
36,43.04029869391003,60.542923538610076,59.97433776945353,23.120631485286225
37,42.96496445093286,58.10819499443997,57.1715488569547,22.21094658982756
38,42.640653085368285,56.417366709965464,56.30933757905673,19.9993551665203
39,41.56937258792346,53.50247328816046,52.7252756426402,17.95562310229767
40,42.09734445104232,51.49380081545737,50.980650942346195,16.46681077559663
41,40.28119085789408,48.15429958599644,48.29944730956991,14.381989652371727
42,39.30381589278587,46.85859624851687,47.65503388410394,12.61733593760069
43,38.60863518565231,45.2284472565887,46.784684201743815,13.995815468137117
44,36.54641863691056,43.073723808550966,45.05113013338773,11.836893138785863
45,33.78342141464376,40.270761218324544,41.89743241972189,8.64888400744358
46,32.545553640287736,38.69267470026805,40.93523737240006,8.377178752625426
47,30.67551528068302,36.625283625608034,38.75687963583422,6.28385786767408
48,28.33688748192412,34.02605417936664,36.285653418627064,5.101159313989091
49,26.199981183942537,30.572975264439645,33.32380785471599,4.740154618042451
50,23.504650156510774,28.483789189230947,31.060979439223438,4.132022190473647
51,21.61455130790365,26.34647601847326,29.227508777268202,6.133544560478682
52,20.241603159722892,24.553031603250357,27.377814009675376,7.692714252676893
53,19.008581374240443,23.208500001341513,26.56017499086129,8.140956898495553
54,17.647756415891113,21.51940735163063,24.010470228191693,7.0472496509468625
55,15.862643139144364,19.25252188176665,23.224801056762324,6.632796086788336
56,14.760337563759851,17.641433971907066,21.86130545098934,5.970746445907346
57,13.492566478642813,16.146420070277,20.519285708809715,5.602372544843136
58,12.380978844478582,14.615428008310904,17.94076052456346,6.03521611444307
59,11.00632685146743,13.09218389523773,17.40449669756412,6.642028060095116
60,9.649507190878825,11.336279077049022,14.497429401284407,7.233340382890461
61,8.280448640933114,9.752887186657599,13.509941714555184,7.152079574054039
62,6.887949254360946,8.48290208690262,11.268281485622731,6.39930466321582
63,6.3314521265566945,8.15826895979985,9.9888326703053,6.239815340735438
64,5.888282932174676,8.247495318540265,8.405670216739189,5.683872386611597
65,6.069231871203025,9.346236834161202,7.061264392303257,5.7885666557573625
66,5.986223314227987,9.700217722599575,6.7376952661242635,5.169081278780423
67,5.738506828056867,10.237865218309409,6.65269168214693,4.810366054688883
68,5.66175934223102,11.035596984256024,7.286167547055971,4.900325242441396
69,6.09196986499833,11.243994113319001,8.251703908921959,5.289380780569543
70,7.092879047698354,12.00517277348444,8.96263510578786,6.1942465541357095
71,7.654516813755584,12.599019118274098,9.683310690661484,6.832269764953255
72,6.72200559464472,13.325538073873647,9.190346636145767,6.514279427251214
73,6.7049483547662705,14.154906517498626,10.264078926373989,6.054289867607394
74,6.2779974384736885,14.400342000982203,10.199275679564348,6.018057527085489
75,5.939526961395718,14.759882608265169,10.365471980587575,5.362785311354934
76,5.998637265493463,14.695778619735307,10.329524681514675,5.631955826281868
77,6.4186543869295996,14.320573339160177,10.625081940398056,5.883021675235621
78,6.451686278421777,13.545277542080749,10.216444992288874,5.769015720143146
79,6.491975081239532,12.977261561512893,9.911890196175513,5.772363099354328
