Step,Follower_1_Error,Follower_2_Error,Follower_3_Error,Follower_4_Error
1,0,0,0,0
2,62.41036899074157,162.9947216300633,308.4900571226411,335.63863221933667
3,39.43121364021207,85.90892553724156,256.3424107783121,173.66673406823415
4,103.94222075117649,62.36224912008517,153.18559775652898,120.74431110093134
5,119.9994753227963,86.55781127274376,133.4699170444696,167.00378023249814
6,124.7261292597248,94.36114322598051,126.80939956910936,183.1332871281428
7,125.13890896417463,96.25616079509342,127.69533822887597,186.43404795094514
8,126.8330221286418,98.71707356625943,122.95158395747247,192.5978757546927
9,125.31204553233954,96.06182391688355,122.04955575940429,188.22379129485384
10,126.02918193310714,98.91429999816299,123.93073843791878,193.0379839778328
11,124.9136605837821,96.30122378691497,121.0789583679521,189.290958264919
12,123.96022724400244,94.15243018765858,118.5582990135402,186.37135181388166
13,122.83100157852016,92.23786797270141,118.2638454112858,183.16324203144805
14,123.05574087797035,92.8308911570641,117.21560362448751,184.63296525006945
15,121.17815714436973,90.86141967554663,120.12370056384023,180.36331913570203
16,121.37642921494368,90.79756069894115,116.90374104391769,181.3991467453197
17,121.04365156240988,91.32710237474684,118.40741468472997,181.96808858064668
18,120.26932696836178,90.29583029987616,118.5298862368383,180.1806880066137
19,119.29131572857347,87.58843847834909,114.68628823698813,176.8205165609012
20,119.67052115803735,89.73551153065023,115.49733814369411,180.42830864290312
21,118.7727230576674,87.6776446750918,113.12049510728227,177.65778535560565
22,117.50382012439994,85.63672563948748,113.60478188837548,174.0344381503167
23,117.90367635139809,86.02250718552416,110.92933354501096,175.60053023708008
24,117.38321170344577,87.03227336894058,115.35118266334239,175.9856047615135
25,117.16745537708452,86.71970344829401,113.76778963655198,175.99247058760068
26,116.41321151567728,84.69746061065885,110.52517845041449,173.56072698196755
27,115.49198230403047,83.27457400889034,109.95400515648201,171.33450307058652
28,114.69781719362676,82.04528054131356,108.76868528503955,169.6336483849238
29,114.39242323164042,81.58480621896655,106.95914401581138,169.42217416997497
30,113.49607618404363,81.11440101748279,109.318027306485,167.86288693676653
31,113.4091298464283,80.97809427749304,107.85055893461828,168.06874604318423
32,112.29239752768729,78.11310986421884,104.30328486080656,164.38698205347396
33,111.72962915845167,78.43177643064277,106.81108266049556,164.03532399759
34,112.08434382291786,78.45500448167908,103.30287162128073,165.10159135137823
35,111.57800576755487,78.30676781888926,104.56090091016384,164.3747522490646
36,110.63939247631617,76.01022991166504,101.42182939795242,161.43590147722824
37,109.87234631536622,74.78448831815459,101.23767065875313,159.3789506036758
38,109.88088562694216,74.80853470634558,99.79074757088489,159.76800897094384
39,108.76613718713458,73.87820271157395,101.25358448950892,157.46321932605127
40,108.96030377712536,74.224908857838,99.19615295735612,158.4739903286817
41,108.81790913480798,74.2893305533218,98.4625124350558,158.59390707374226
42,107.78294738994786,73.7167769406589,101.38500685091958,156.48969862522583
