Step,Follower_1_Error,Follower_2_Error,Follower_3_Error,Follower_4_Error
43,27.791071011505547,39.9947759913424,42.36261379476747,8.724818072261835
44,25.46858031668517,37.64271083415408,39.03094442783364,4.782306152686881
45,24.39955382732737,35.46972516175406,38.71708298652507,6.818057385907188
46,22.287165940631017,32.306966222976875,35.813121437094296,5.3853687459846125
47,18.750607173478592,28.566924309092055,32.105009782299405,5.193802136263913
48,18.61016848300862,28.10198573856527,31.93786288984004,7.173047671183503
49,16.41549366634556,25.3608118354891,29.59693705496557,4.537988102010989
50,14.307248940076843,22.852982056772262,26.61927023354428,4.830949042286524
51,13.547014164783796,20.1807587410714,25.26239991935952,4.040427317306448
52,12.148523480420181,19.31958177684767,24.317969120973252,3.079823282968839
53,11.495014789903763,18.21072993708921,22.63919740676781,4.086270438427485
54,9.470421260645459,15.465337192094852,20.232633669560663,2.1985276171836015
55,9.153356836341443,13.335708498234558,18.970138597174213,4.8457554042119355
56,7.056029389343356,11.732529234287266,16.93013286619492,3.551567984078223
57,6.875190874560886,10.952950781925693,15.320276642207602,4.162525392768401
58,5.561743489852573,8.879347794645806,12.678190907391663,2.4593626548837286
59,5.535112743643455,8.502093292320852,11.519130026031426,3.882119360849286
60,4.900243782026914,7.918576202993436,10.023084253278364,2.7800789823321876
61,5.750777381442583,8.546332144409114,8.242919916945775,4.422825058048368
62,5.223396959380493,9.48972751659449,6.931618743841513,3.368339458336059
63,5.5159049305807955,10.610645530351018,6.72502531681738,3.352015574715199
64,6.4307053160692575,10.756654404247232,7.73769156276354,4.283280854423973
65,7.40871411675951,11.88243434394191,9.49833959726268,5.229530987299188
66,6.193960088011235,11.816375442133392,7.851110781494265,3.5948873343402528
67,5.8233025109489205,12.638601061458958,8.329815296812678,3.476220605576505
68,5.278951918444486,12.95845175898528,8.185309849493226,3.1835927568303184
69,6.101552669334558,13.627690171723176,9.460992727660285,4.678837033132698
70,5.8238148722549035,13.667809119637047,9.253671752949296,4.1723072536928125
71,6.00775257763355,13.643404040020606,9.686248128886179,4.753821872251422
72,6.489698275318682,13.132157928185073,10.015105106081565,5.272896127208451
73,6.121381140943743,12.118974815583714,9.005148735396341,4.03272094111015
74,6.970820087488381,12.036964205581668,9.467029927464178,4.545074298310364
75,6.787658354010963,12.042288338076217,9.158757806337306,4.08870964769194
76,7.096878146129071,12.68389526220407,10.459126465950062,5.766705470517973
77,5.870915174346402,12.73685193109665,9.697785972024787,3.576856497141421
78,5.259650343034303,12.797941568948723,9.46551909899962,3.440806373420231
79,5.422102678433219,12.926066623314501,9.801272452319445,4.191526056771906
80,5.978011711019872,12.72902857165966,10.1383478964573,4.024427568555715
81,5.781312848891151,12.231605632900006,9.633685283780027,4.351889789862247
82,5.507026931864125,11.497270942734357,8.879893903749105,3.87837603080539
83,5.508236343852398,10.810008497592259,8.755957485666956,3.4918715511404153
84,6.0832349881160095,10.639825258430216,8.894428782760688,2.977379493718888
85,5.933882644832202,10.244194157430437,8.17501898716393,3.67768388983955
86,5.778045924082473,10.480024225232391,8.427242313433966,3.682501153063413
87,5.3841117773193305,10.796558172063737,8.713042726132773,3.2293322307823824
88,5.822834547278295,11.001489123365516,9.134593741526848,4.590826641403967
89,5.798410301795546,10.95034928778902,8.897970532076997,4.358589306273378
90,5.544359471451278,10.610922748084809,8.815421360875984,3.8500769300411406
91,5.233934222522923,9.811719115251023,8.281027780137775,3.9838996379409934
92,5.255489279162503,9.413188290688817,8.173359345071997,3.850493396591035
93,5.213221508322119,9.170225746889825,8.668187683547222,3.83111298523808
94,5.701097960898842,9.01303163487972,8.546829964327832,3.113084625189483
95,5.887348605418836,8.920643459594851,8.166956003600225,4.756698174565505
96,4.805285378123068,8.710980061754608,7.189503213521058,3.8442556673422583
97,5.33475517337142,9.166387186759653,8.027245566310473,4.469123925049142
98,5.140622936281658,9.120645423599543,7.595986323158168,4.064883879474337
99,5.262476615756117,9.325099226828916,7.9468283838213365,3.860839963751513
100,5.171130994058008,9.007629538391608,7.956176071316598,3.9631583159615005
101,4.515840063508944,8.306438179648431,7.597855582273831,4.099954643502393
102,4.69241533877783,8.085803954555983,7.545403104016819,3.2604884414721713
103,5.085173650513594,7.889435468044713,7.131966647737775,3.6324298489206117
104,4.827824032553768,7.69710302968436,7.012522352531273,3.537196823548701
105,4.5757058051342465,7.588880530568966,7.158861375927089,3.47991227143286
106,4.303076213037768,7.434491969969131,6.903829528479599,3.421242915181505
107,4.59266657406534,7.372817837981162,6.605860188029246,3.7865097161207513
108,5.148370010433839,7.483265674294233,6.557051505260427,4.430784732608236
109,5.009270182561724,7.61043529564758,6.577077361912088,4.4040040189961
110,4.611468363782015,7.424394915398388,6.621844987755589,4.227457292574369
111,4.739029801254435,7.374665525169789,7.206545904247622,4.880969126709737
112,4.571790685017073,6.940877445636032,6.486060240494564,4.091608151172955
113,4.420907309560396,6.694438703902776,5.957219142545644,3.644954765019957
114,3.941861883204126,6.552330270506542,5.687719689893069,3.475945311717433
115,3.8048433448002377,6.5168088464280345,5.650669351576231,3.574177340882217
116,4.12995605531406,6.545214971021111,5.7546951038602305,3.3335800227461023
117,4.892565420762059,6.698624096480902,5.76373330613203,3.3595035119744066
118,4.9499687294111885,6.578879084000376,5.62831252964691,4.245521019790864
119,4.635028496162556,6.389260451420115,5.766518578588514,4.656418199452639
120,4.006378828972259,6.189628642083337,5.738362705335285,4.426334631865145
121,3.5971572502413554,6.24508923145829,5.460506770049602,4.319381392411705
122,3.557982554136222,6.766278803379391,5.667101819632048,3.6768469222801268
123,3.917784972117908,6.0590861987120785,5.687531608213618,3.263499003838713
124,3.923462131740174,5.7768174993898285,5.454430321852333,3.5079188065572855
125,3.564682647444185,5.592502464696301,5.122541761782142,3.154302974743059
126,4.051315058527883,5.552761571045118,5.070678681256221,3.4709001260732437
127,4.745426300980913,5.624625971167824,5.031673889011088,3.277628925822893
128,4.662945602852411,5.52180483658327,4.921799882067817,3.119380346385351
129,4.128516055475049,5.326360367936989,4.930958822935186,3.3658821045482106
130,3.598800924375912,5.289919003811481,4.813786110403125,2.8765071518251037
131,3.1395999407880053,5.879879070941468,5.180608245299171,2.55496213308547
132,3.1225013868841356,5.878735864239451,4.994789138657154,2.753017930714888
133,3.1242338671026326,5.60590511499093,5.398485846578191,3.284214782625915
134,2.95964992664207,5.031330621374275,4.882972086779557,2.9973794086866605
135,3.173743573751413,4.780704620881578,4.4458125932587205,3.0739413892177505
136,4.730964096269337,4.6514955311871615,4.366952921515752,2.720853867473455
137,5.026582996507202,4.798249312400578,4.6044331385760735,2.5269979548032975
138,4.395433538418752,4.5983736073415145,4.324746267415894,2.660794742169905
139,3.4459375878363967,4.383408311319029,4.104745323820156,2.64000965669414
140,2.6598046034563514,5.553699807421535,5.418674169878754,3.498934584691185
141,2.7170079274573755,5.727284712165503,6.5532673268570285,3.871918856130609
142,2.962289174791746,5.615657220994929,6.144055563616915,3.979892387492937
143,2.58418466439243,4.979333594221602,5.140715530987595,3.4551059498109775
144,2.45188088018145,4.646074647501154,4.850274917343553,3.5381032341934064
145,3.4492527797522414,3.9224694854762827,3.8110996482334447,2.670378178191108
146,4.810604907300198,3.705887586143544,3.52291144524562,2.5781039905141974
147,4.804092551878725,3.8190456006710063,3.5624345804090796,2.4207005331744558
148,3.6307705932432395,3.587670689606104,3.660472158169942,2.6262614719679487
149,3.020491500296186,3.601288219683959,3.5128640290117907,2.3972229404825307
150,2.4894048224782974,3.976128485481026,3.363485186606031,2.3062136999212024
151,2.0970695107548667,4.570937606742989,4.323198669283012,3.947525974022342
152,2.2407838859489484,4.665449911738059,4.828630601232677,3.987828756719801
153,2.138478432843917,4.06305857598448,5.462592166063638,5.095328704626778
154,2.24470881930403,3.647901038793643,5.047358805385249,4.269371901161368
155,3.789250217011695,3.396711969603128,4.637033172757942,2.992537384079091
156,5.374029725994134,3.1507063484572004,3.0674054827425152,2.483488936956713
157,4.643646930258335,3.1902633099569084,3.016335472724319,1.9282646531672114
158,3.439265181908847,2.8650344205584184,2.9080633944667977,2.5770405639888683
159,2.3974537319402205,3.7479547770942325,3.074778527910786,2.401495756963366
160,1.8761995852653286,4.63635286595527,2.692235499849634,1.9749011702131516
161,1.77632430403281,5.096797239644412,3.1493908076331056,2.627324815531092
162,2.187095018237584,5.466891989408427,4.900537530218701,3.3266071851199133
163,1.6566915396837922,3.7204554150599867,4.819726539051135,3.456521927871614
164,2.8992929107480987,2.9556600673657,3.71611677758781,2.5016854899360452
165,4.895901944112123,2.436007343798254,2.865761348271572,2.0772175822673953
166,5.374600414746833,2.65504620767765,2.686612197962933,1.6675185885585297
167,4.791014404694621,2.6277127294176537,2.2515942497820145,2.233418306649686
168,3.690434644454027,2.462713396979452,2.4335401844422018,2.56422573732097
169,2.81233178134332,3.887299597985537,2.4843804606713724,3.8681675502954045
170,1.4247275375027546,4.931184341530588,2.5040835748171917,3.4881576978017943
171,1.6002228468252258,5.47553779250697,3.1957102164740805,2.7897241663927064
172,1.933424957505538,5.587517682230035,4.177579156957223,2.7726173025498113
173,1.299188979333394,3.405291188827031,2.5813175660884418,1.9571754719058891
174,2.2581113803429553,2.678375550893234,2.44090030040814,1.8525525022055387
175,3.979476049217549,2.3646619311413195,1.9007276426759592,2.068223491483824
176,5.1614472832739215,1.8315438094531713,1.809900797557936,2.28014043211412
177,3.790102961438285,2.1151264933907514,2.0839614460418545,1.818521508609057
178,2.406743937624402,1.7931958889417337,2.0204772709244345,1.7924909892812977
179,1.2597782796776713,1.5708201534319486,2.7668642274106285,2.2207812061390007
180,1.0252338692477996,2.4078008103526534,3.414632054979196,1.8601044341143298
181,1.6116921893117537,3.5816804901217125,4.211463497028577,2.1708422355559196
182,1.264412111349823,3.9745112993460103,2.702100511820078,2.428382197039416
183,2.0652206194324747,3.501635533592689,2.1632966588624503,2.473800623011429
184,5.1572744454914305,2.8787205286454634,1.9336126219994383,2.3846886539526486
185,5.965912676219985,1.5657696608444411,1.4842828140950515,1.7987034339947057
186,5.8214406599546775,1.636427151641218,1.5419278634349387,1.8652096328613044
187,4.913607462072556,1.4012215032313275,1.4027878857334446,1.6984126156803372
188,3.5560835631691052,1.5691203752915432,2.1367035584107446,1.7280345164901831
189,2.730400025982138,1.8139055597444114,2.696413293931921,2.2188844001920733
190,1.3304174993594675,1.905589590780139,3.0698360048147473,2.344131414218367
191,1.0918165149800758,4.4750470107371,2.705110616252729,1.8582513629316342
192,1.2278318531980073,5.24860656479558,2.416571659415398,1.6916486110714202
193,0.8947648924492124,4.795877207735561,1.3444346052259901,2.5994978422252677
194,1.0148810072847978,3.719407531175037,1.6144062634650014,2.3059373700092247
195,3.557117909126121,2.567262368672818,1.382932863697183,1.6070537395979205
196,5.175958564797657,1.6223752084017404,1.5699276738248755,1.7019972371878627
197,5.28943147900231,0.9234213174913429,1.8994059502936214,1.5327788505171738
198,4.480284277064123,0.9295501589374323,3.4878477979327234,1.5269177219286034
199,3.2172663629162157,1.1754963563620981,4.593579533845455,2.4881748841855353
200,2.149949428572515,0.8836865318171621,3.1660218713388906,3.6417077043401274
201,0.9472932798235388,2.414339598415782,2.0387771190728525,3.509428202090066
202,0.82367479175419,4.931857002018064,1.591962138122377,3.989737588033013
203,1.11822638320306,5.503057419130627,0.7414976268381437,3.3051644438330077
204,0.879541922366201,4.662516485252325,1.3330361026368283,1.9668712434890239
205,3.148790753009122,3.2992506427321837,0.9530898659651136,1.68442649071741
206,4.747507356689731,1.9625234038343675,1.8442205821805833,1.544242147100267
207,4.883349946835309,1.0622232632829294,3.676577265959353,1.4067918851586023
208,3.9775055146733473,0.7852575254667478,4.595541038634975,1.3368237126718605
209,2.6080818675613506,0.7772009603549735,4.896469621553943,3.370242129136207
210,1.6353191153495423,1.261021121206156,3.822590202438405,6.62492183941814
211,0.7382855401172564,1.1686196619491134,1.8563079889760066,6.159737754983634
212,0.9718957689318647,2.7019445219073317,1.8821426847710947,6.27672715597237
213,0.8671658168131547,1.8938237133934381,0.8095495948388542,4.15505183117376
214,0.9643279746153783,1.7071906558085868,1.035686474383811,3.4018016234669517
215,1.7980024436196602,1.224296516888991,1.2644163752870912,2.6715298667272336
216,3.118615873290215,0.8635534082285933,1.0452307698375105,1.6899010287871639
217,3.3595333964330956,0.9280249732395013,4.567021081947611,1.1653149658503217
218,2.9964106332116516,1.3129574594874263,6.045380967432895,1.228112201897769
219,2.2090819889227378,0.9751896851390921,6.4352277736631445,1.1058086174514776
220,1.4273324860134802,1.745173348743361,5.023835702702967,1.8170906782255496
221,1.2112404442920424,2.387800831649689,4.571747792600194,4.0195356997200475
222,1.3789939943847085,3.402144946634658,3.3000681476303395,4.890086666277868
223,1.3008339902637498,1.8052718581157128,0.9928075538088621,4.108408463907918
224,3.7362018590453,0.8818040322557349,0.917223947720461,2.7600468095552118
225,5.355627704565359,1.2307977459183315,0.7357531128636374,1.2064230504492095
226,5.24799316730215,1.080569145281229,0.6375171517256752,1.0024346238540367
227,4.671680227047326,1.1593092873987323,0.6979316207151529,1.2836653708669241
228,3.9542528661421628,1.8501154679064165,3.0118776480395018,0.9664321484252776
229,2.911278103252016,3.213827993980894,3.139613114934262,1.5193476955943752
230,1.9665923598295576,4.069454844812371,4.098771009739958,3.3533308426763337
231,1.1875595673776704,4.126194182382742,4.264370698669673,3.454869718067154
232,0.8471501754707051,4.134128429161206,4.28298330494735,5.21041380255101
233,1.047809944416258,2.4909786608601845,2.376373265446084,3.619817474836616
234,1.4821854865400144,2.4424852893637903,2.987760230049815,4.616154445578858
235,2.0605194986594784,1.5617523027689648,1.1645881986625397,2.271979117034702
236,3.5589559815837717,1.204464261494979,1.4368814547455206,1.6856918501742835
237,3.8866357349729697,1.7061391753666224,0.544057468328452,1.066398480259924
238,3.4579610322448144,1.4569343228312228,1.386030729697612,0.7326607342180723
239,2.620481105010432,2.8377332037068292,1.8104796911986627,0.7902888843098823
240,2.0074036535065423,3.9346292173303485,3.934660468981544,2.3432746454640774
241,1.4311209641856326,5.0581516780880875,3.46612753884234,2.842621984157012
242,1.2790899388017631,5.15433904764012,3.50190852169858,4.354658760124645
243,1.3468711996727287,4.652694766913145,3.1321630029760277,6.2215507473648675
244,1.2532721556309305,3.6022769803659527,2.322432435641968,5.4543441648781785
245,2.3344554810176916,2.6805821419665246,2.510855696328626,5.281207599206328
246,4.830378097897149,1.7348576272103038,1.317652653071478,2.274915563160559
247,5.02582859264364,1.6266965068098727,1.748810285406187,1.65515394656349
248,4.320613625333618,1.4684039066923638,1.3238480233278442,0.9220229019977162
249,3.3747323856832296,1.3086524351983688,1.7918643289528002,1.4604987170989967
250,1.8300926562410473,1.2266276787257646,2.417594427580962,2.3409493677358957
251,1.1314366153016924,2.665361984477843,3.146342322029355,2.0093834088816034
252,1.3362961528317907,5.439509627972715,5.9330604515175045,3.3137257430520166
253,3.3288999583612906,6.0339026754599185,3.211764858923312,9.173612865099093
254,6.08139940539405,6.557109488605961,4.5557263174103,11.918187532180893
255,9.001966472382582,6.950290773432445,5.580532921585112,14.907295409760863
